dt,Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Solar Azimuth Angle,Panel Tilt,Panel Azimuth Angle
2020-06-03 22:00:00,2020,6,3,22,0,31.7,101.0,791.0,629.0,0.0,20.2,101.0,791.0,0.0,629.0,50.49,48.11,0.16,991.0,4.4,177.0,2.1,271.85067135123995,20.0,180.0
2020-06-03 23:00:00,2020,6,3,23,0,31.2,87.0,708.0,434.0,0.0,20.8,87.0,708.0,0.0,434.0,54.01,60.63,0.16,991.0,4.4,171.0,1.9,279.14804786559125,20.0,180.0
2020-06-04 00:00:00,2020,6,4,0,0,29.5,66.0,557.0,230.0,0.0,21.9,66.0,557.0,0.0,230.0,63.77,72.9,0.16,991.0,4.3,168.0,1.6,286.12719787726303,20.0,180.0
2020-06-04 01:00:00,2020,6,4,1,0,26.4,31.0,247.0,54.0,0.0,21.7,31.0,247.0,0.0,54.0,75.37,84.66,0.16,991.0,4.3,164.0,1.4,293.4498540157827,20.0,180.0
2020-06-04 12:00:00,2020,6,4,12,0,23.6,42.0,272.0,75.0,0.0,22.7,42.0,272.0,0.0,75.0,94.59,82.93,0.16,992.0,3.9,196.0,3.1,67.64593843733729,20.0,180.0
2020-06-04 13:00:00,2020,6,4,13,0,25.7,76.0,564.0,259.0,0.0,23.1,76.0,564.0,0.0,259.0,85.33,71.07,0.16,992.0,3.9,211.0,3.6,74.86907341902742,20.0,180.0
2020-06-04 14:00:00,2020,6,4,14,0,27.9,96.0,712.0,465.0,0.0,23.1,96.0,712.0,0.0,465.0,75.35,58.75,0.16,992.0,3.9,220.0,3.7,81.83002270751456,20.0,180.0
2020-06-04 15:00:00,2020,6,4,15,0,29.9,108.0,793.0,657.0,0.0,23.2,108.0,793.0,0.0,657.0,67.3,46.2,0.16,992.0,4.0,217.0,3.4,89.22767975101914,20.0,180.0
2020-06-04 16:00:00,2020,6,4,16,0,31.5,118.0,837.0,815.0,0.0,23.4,118.0,837.0,0.0,815.0,62.24,33.64,0.16,992.0,4.1,213.0,3.1,98.3839715305822,20.0,180.0
2020-06-04 17:00:00,2020,6,4,17,0,32.7,126.0,860.0,926.0,0.0,23.7,126.0,860.0,0.0,926.0,59.07,21.5,0.16,992.0,4.3,208.0,2.8,113.1141619939632,20.0,180.0
2020-06-04 18:00:00,2020,6,4,18,0,33.4,128.0,871.0,981.0,0.0,23.8,153.0,824.0,0.0,960.0,57.41,11.73,0.16,991.0,4.4,201.0,2.5,149.55823491746884,20.0,180.0
2020-06-04 19:00:00,2020,6,4,19,0,33.8,127.0,869.0,975.0,0.0,23.9,163.0,805.0,4.0,948.0,56.39,12.77,0.16,990.0,4.5,194.0,2.3,218.6804404131114,20.0,180.0
2020-06-04 20:00:00,2020,6,4,20,0,33.9,124.0,855.0,910.0,0.0,23.9,229.0,648.0,0.0,825.0,56.11,23.19,0.16,990.0,4.6,188.0,2.2,249.77409987472657,20.0,180.0
2020-06-04 21:00:00,2020,6,4,21,0,33.8,119.0,822.0,789.0,0.0,23.8,119.0,822.0,0.0,789.0,56.03,35.45,0.16,989.0,4.6,182.0,2.3,263.20174061899456,20.0,180.0
2020-06-04 22:00:00,2020,6,4,22,0,33.4,108.0,775.0,626.0,0.0,23.7,108.0,775.0,0.0,626.0,56.79,48.02,0.16,989.0,4.6,177.0,2.4,271.9650003391183,20.0,180.0
2020-06-04 23:00:00,2020,6,4,23,0,32.5,91.0,696.0,433.0,0.0,24.1,91.0,696.0,0.0,433.0,61.2,60.55,0.16,989.0,4.5,173.0,2.4,279.2428645490076,20.0,180.0
2020-06-05 00:00:00,2020,6,5,0,0,30.7,69.0,545.0,230.0,0.0,24.7,82.0,443.0,36.0,213.0,70.27,72.81,0.16,989.0,4.5,168.0,2.1,286.20858910392303,20.0,180.0
2020-06-05 01:00:00,2020,6,5,1,0,28.2,31.0,238.0,54.0,7.0,23.9,33.0,97.0,86.0,42.0,77.57,84.56,0.16,989.0,4.4,167.0,2.2,293.52071732866096,20.0,180.0
2020-06-05 12:00:00,2020,6,5,12,0,24.7,42.0,253.0,73.0,7.0,23.0,44.0,132.0,79.0,60.0,90.11,82.91,0.16,993.0,4.8,192.0,2.6,67.53227030618086,20.0,180.0
2020-06-05 13:00:00,2020,6,5,13,0,26.3,81.0,534.0,254.0,0.0,23.4,86.0,497.0,4.0,247.0,84.35,71.05,0.16,994.0,4.8,206.0,2.8,74.7485055506844,20.0,180.0
2020-06-05 14:00:00,2020,6,5,14,0,28.4,104.0,678.0,456.0,0.0,23.6,119.0,626.0,0.0,444.0,75.46,58.74,0.16,994.0,4.9,227.0,3.1,81.69613311669877,20.0,180.0
2020-06-05 15:00:00,2020,6,5,15,0,30.2,119.0,762.0,647.0,7.0,23.6,218.0,519.0,0.0,577.0,67.77,46.19,0.16,994.0,4.8,228.0,3.0,89.06913409096467,20.0,180.0
2020-06-05 16:00:00,2020,6,5,16,0,31.6,129.0,813.0,806.0,0.0,23.7,129.0,813.0,0.0,806.0,62.92,33.63,0.16,994.0,4.7,215.0,2.8,98.17810388919304,20.0,180.0
2020-06-05 17:00:00,2020,6,5,17,0,32.8,135.0,845.0,921.0,0.0,23.8,135.0,845.0,0.0,921.0,59.12,21.47,0.16,994.0,4.5,196.0,2.7,112.8091935922755,20.0,180.0
2020-06-05 18:00:00,2020,6,5,18,0,33.5,127.0,873.0,982.0,0.0,23.7,154.0,838.0,11.0,975.0,56.62,11.65,0.16,993.0,4.3,179.0,2.8,149.13542955510007,20.0,180.0
2020-06-05 19:00:00,2020,6,5,19,0,34.0,124.0,878.0,981.0,0.0,23.6,124.0,878.0,0.0,981.0,54.55,12.66,0.16,993.0,4.2,167.0,2.9,218.80210866826783,20.0,180.0
2020-06-05 20:00:00,2020,6,5,20,0,34.1,120.0,869.0,919.0,0.0,23.4,120.0,869.0,0.0,919.0,53.64,23.1,0.16,993.0,4.0,158.0,2.9,249.94993492470783,20.0,180.0
2020-06-05 21:00:00,2020,6,5,21,0,34.0,111.0,846.0,801.0,0.0,23.1,111.0,846.0,0.0,801.0,53.24,35.37,0.16,992.0,3.8,155.0,2.9,263.3361072411671,20.0,180.0
2020-06-05 22:00:00,2020,6,5,22,0,33.5,100.0,802.0,637.0,0.0,23.0,100.0,802.0,0.0,637.0,54.17,47.94,0.16,992.0,3.7,155.0,2.7,272.07092346196873,20.0,180.0
2020-06-05 23:00:00,2020,6,5,23,0,32.6,85.0,724.0,442.0,0.0,23.3,85.0,724.0,0.0,442.0,58.05,60.46,0.16,992.0,3.6,153.0,2.3,279.33046633403654,20.0,180.0
2020-06-06 00:00:00,2020,6,6,0,0,30.9,66.0,577.0,237.0,0.0,24.3,66.0,577.0,0.0,237.0,67.9,72.72,0.16,992.0,3.5,152.0,1.8,286.2834512214283,20.0,180.0
2020-06-06 01:00:00,2020,6,6,1,0,28.1,31.0,269.0,57.0,0.0,24.0,31.0,269.0,0.0,57.0,78.57,84.47,0.16,993.0,3.5,152.0,1.5,293.585448997526,20.0,180.0
2020-06-06 12:00:00,2020,6,6,12,0,24.4,39.0,327.0,79.0,0.0,21.5,39.0,327.0,0.0,79.0,83.77,82.89,0.16,994.0,3.4,292.0,1.4,67.42356422552206,20.0,180.0
2020-06-06 13:00:00,2020,6,6,13,0,26.1,69.0,607.0,266.0,0.0,22.0,69.0,607.0,0.0,266.0,78.05,71.04,0.16,994.0,3.4,319.0,1.5,74.63347104932245,20.0,180.0
2020-06-06 14:00:00,2020,6,6,14,0,29.5,87.0,744.0,473.0,0.0,22.0,87.0,744.0,0.0,473.0,63.92,58.73,0.16,994.0,3.4,311.0,1.4,81.56859996134648,20.0,180.0
2020-06-06 15:00:00,2020,6,6,15,0,31.4,99.0,817.0,665.0,0.0,21.9,99.0,817.0,0.0,665.0,57.05,46.19,0.16,994.0,3.5,337.0,1.0,88.91823739204534,20.0,180.0
2020-06-06 16:00:00,2020,6,6,16,0,32.8,110.0,858.0,824.0,0.0,22.0,110.0,858.0,0.0,824.0,52.97,33.62,0.16,994.0,3.6,31.0,1.0,97.98201685083644,20.0,180.0
2020-06-06 17:00:00,2020,6,6,17,0,33.9,117.0,879.0,935.0,0.0,22.1,117.0,879.0,0.0,935.0,50.18,21.45,0.16,993.0,3.8,57.0,1.4,112.51713184274274,20.0,180.0
2020-06-06 18:00:00,2020,6,6,18,0,34.7,126.0,881.0,989.0,0.0,22.2,126.0,881.0,0.0,989.0,48.47,11.59,0.16,993.0,3.9,68.0,1.8,148.71790319852755,20.0,180.0
2020-06-06 19:00:00,2020,6,6,19,0,35.0,129.0,875.0,983.0,0.0,22.3,137.0,865.0,4.0,981.0,47.86,12.55,0.16,992.0,4.0,74.0,2.1,218.90429314410807,20.0,180.0
2020-06-06 20:00:00,2020,6,6,20,0,35.0,127.0,857.0,916.0,0.0,22.3,163.0,786.0,0.0,886.0,47.86,23.02,0.16,991.0,4.0,76.0,2.4,250.11113725818493,20.0,180.0
2020-06-06 21:00:00,2020,6,6,21,0,34.7,124.0,821.0,794.0,0.0,22.3,133.0,801.0,0.0,787.0,48.62,35.29,0.16,991.0,4.1,76.0,2.5,263.4598556699855,20.0,180.0
2020-06-06 22:00:00,2020,6,6,22,0,34.2,114.0,768.0,629.0,0.0,22.3,160.0,630.0,0.0,583.0,50.1,47.86,0.16,990.0,4.2,75.0,2.6,272.1683916448312,20.0,180.0
2020-06-06 23:00:00,2020,6,6,23,0,33.3,97.0,684.0,435.0,0.0,22.8,97.0,684.0,0.0,435.0,54.37,60.38,0.16,990.0,4.2,76.0,2.4,279.4108255732582,20.0,180.0
2020-06-07 00:00:00,2020,6,7,0,0,31.7,74.0,528.0,232.0,0.0,24.0,75.0,522.0,4.0,231.0,63.81,72.64,0.16,990.0,4.2,80.0,1.9,286.3517713041669,20.0,180.0
2020-06-07 01:00:00,2020,6,7,1,0,28.8,35.0,215.0,56.0,4.0,24.7,27.0,2.0,100.0,27.0,78.46,84.39,0.16,990.0,4.3,86.0,1.4,293.6440492037075,20.0,180.0
2020-06-07 12:00:00,2020,6,7,12,0,24.4,39.0,316.0,78.0,0.0,23.4,39.0,316.0,0.0,78.0,93.96,82.87,0.16,991.0,3.5,94.0,2.2,67.31987995444172,20.0,180.0
2020-06-07 13:00:00,2020,6,7,13,0,26.8,70.0,607.0,267.0,0.0,22.6,70.0,607.0,0.0,267.0,77.86,71.04,0.16,991.0,3.4,110.0,2.7,74.52403607736443,20.0,180.0
2020-06-07 14:00:00,2020,6,7,14,0,28.7,87.0,748.0,475.0,0.0,22.1,87.0,748.0,0.0,475.0,67.67,58.73,0.16,991.0,3.3,115.0,2.5,81.44750087053131,20.0,180.0
2020-06-07 15:00:00,2020,6,7,15,0,30.2,97.0,828.0,670.0,0.0,21.9,97.0,828.0,0.0,670.0,61.31,46.19,0.16,991.0,3.2,111.0,2.3,88.77509073029216,20.0,180.0
2020-06-07 16:00:00,2020,6,7,16,0,31.6,104.0,874.0,832.0,0.0,21.8,104.0,874.0,0.0,832.0,56.05,33.62,0.16,990.0,3.2,101.0,2.2,97.79587056590702,20.0,180.0
2020-06-07 17:00:00,2020,6,7,17,0,32.8,108.0,900.0,946.0,0.0,21.7,116.0,890.0,4.0,944.0,52.01,21.44,0.16,990.0,3.2,89.0,2.4,112.2383505927752,20.0,180.0
2020-06-07 18:00:00,2020,6,7,18,0,33.7,120.0,900.0,1002.0,0.0,21.6,140.0,867.0,4.0,990.0,49.15,11.52,0.16,989.0,3.2,81.0,2.8,148.30678873787576,20.0,180.0
2020-06-07 19:00:00,2020,6,7,19,0,34.1,120.0,899.0,998.0,0.0,21.5,120.0,899.0,0.0,998.0,47.98,12.45,0.16,988.0,3.2,76.0,3.2,218.986518095496,20.0,180.0
2020-06-07 20:00:00,2020,6,7,20,0,34.1,116.0,885.0,931.0,0.0,21.6,116.0,885.0,0.0,931.0,48.04,22.93,0.16,987.0,3.3,73.0,3.6,250.25750340106927,20.0,180.0
2020-06-07 21:00:00,2020,6,7,21,0,33.8,111.0,854.0,809.0,0.0,21.4,111.0,854.0,0.0,809.0,48.47,35.21,0.16,986.0,3.4,73.0,3.8,263.57289807818506,20.0,180.0
2020-06-07 22:00:00,2020,6,7,22,0,33.1,101.0,808.0,644.0,0.0,21.2,101.0,808.0,0.0,644.0,49.68,47.78,0.16,986.0,3.3,75.0,4.0,272.25735821520993,20.0,180.0
2020-06-07 23:00:00,2020,6,7,23,0,32.0,86.0,728.0,447.0,0.0,21.3,86.0,728.0,0.0,447.0,53.13,60.3,0.16,986.0,3.4,78.0,3.9,279.4839165626522,20.0,180.0
2020-06-08 00:00:00,2020,6,8,0,0,30.4,66.0,579.0,240.0,0.0,22.1,66.0,579.0,0.0,240.0,61.29,72.56,0.16,986.0,3.5,80.0,3.0,286.4135381802569,20.0,180.0
2020-06-08 01:00:00,2020,6,8,1,0,27.7,33.0,268.0,60.0,0.0,22.9,33.0,268.0,0.0,60.0,75.28,84.3,0.16,986.0,3.6,84.0,1.8,293.6965197796952,20.0,180.0
2020-06-08 12:00:00,2020,6,8,12,0,25.0,34.0,367.0,80.0,0.0,23.6,34.0,367.0,0.0,80.0,91.68,82.87,0.16,986.0,4.6,17.0,1.5,67.22127852247831,20.0,180.0
2020-06-08 13:00:00,2020,6,8,13,0,27.4,59.0,640.0,267.0,0.0,23.6,59.0,640.0,0.0,267.0,79.76,71.03,0.16,986.0,4.6,335.0,1.2,74.42026730647387,20.0,180.0
2020-06-08 14:00:00,2020,6,8,14,0,30.1,74.0,765.0,471.0,0.0,22.7,74.0,765.0,0.0,471.0,64.47,58.73,0.16,986.0,4.6,293.0,1.5,81.3329130454216,20.0,180.0
2020-06-08 15:00:00,2020,6,8,15,0,31.5,102.0,801.0,656.0,0.0,22.4,102.0,801.0,0.0,656.0,58.54,46.2,0.16,986.0,4.7,294.0,2.2,88.6397932168498,20.0,180.0
2020-06-08 16:00:00,2020,6,8,16,0,32.7,111.0,844.0,814.0,0.0,22.4,111.0,844.0,0.0,814.0,54.7,33.63,0.16,985.0,4.7,301.0,2.6,97.61981976304288,20.0,180.0
2020-06-08 17:00:00,2020,6,8,17,0,33.8,116.0,870.0,926.0,0.0,22.6,116.0,870.0,0.0,926.0,51.96,21.43,0.16,985.0,4.6,310.0,2.6,111.9732082163468,20.0,180.0
2020-06-08 18:00:00,2020,6,8,18,0,34.6,113.0,890.0,985.0,0.0,22.7,162.0,829.0,18.0,974.0,50.13,11.47,0.16,984.0,4.6,317.0,2.5,147.9032328372238,20.0,180.0
2020-06-08 19:00:00,2020,6,8,19,0,35.1,112.0,891.0,982.0,0.0,22.8,112.0,891.0,0.0,982.0,48.99,12.35,0.16,983.0,4.5,324.0,2.3,219.04834990384524,20.0,180.0
2020-06-08 20:00:00,2020,6,8,20,0,35.3,109.0,880.0,920.0,0.0,22.9,117.0,869.0,4.0,918.0,48.66,22.85,0.16,983.0,4.4,332.0,1.8,250.3888404162328,20.0,180.0
2020-06-08 21:00:00,2020,6,8,21,0,35.3,109.0,845.0,800.0,0.0,22.8,210.0,611.0,0.0,710.0,48.41,35.13,0.16,982.0,4.3,342.0,1.4,263.6751512667496,20.0,180.0
2020-06-08 22:00:00,2020,6,8,22,0,34.9,101.0,796.0,637.0,0.0,22.6,166.0,609.0,0.0,576.0,48.86,47.71,0.16,982.0,4.1,355.0,0.8,272.33777957378135,20.0,180.0
2020-06-08 23:00:00,2020,6,8,23,0,34.4,89.0,713.0,443.0,0.0,22.4,89.0,713.0,0.0,443.0,49.87,60.23,0.16,981.0,4.0,46.0,0.3,279.5497161347696,20.0,180.0
2020-06-09 00:00:00,2020,6,9,0,0,33.5,69.0,562.0,238.0,0.0,22.9,69.0,562.0,0.0,238.0,53.93,72.48,0.16,981.0,3.9,154.0,0.5,286.4687430059945,20.0,180.0
2020-06-09 01:00:00,2020,6,9,1,0,31.0,34.0,249.0,59.0,0.0,24.9,34.0,249.0,0.0,59.0,70.03,84.22,0.16,981.0,3.9,157.0,0.7,293.74286479681484,20.0,180.0
2020-06-09 12:00:00,2020,6,9,12,0,25.5,45.0,225.0,73.0,0.0,23.3,45.0,225.0,0.0,73.0,87.9,82.86,0.16,984.0,3.8,193.0,5.6,67.12782207916439,20.0,180.0
2020-06-09 13:00:00,2020,6,9,13,0,27.9,87.0,518.0,255.0,0.0,23.8,87.0,518.0,0.0,255.0,78.32,71.03,0.16,985.0,3.6,217.0,7.1,74.32223168206491,20.0,180.0
2020-06-09 14:00:00,2020,6,9,14,0,30.4,108.0,684.0,463.0,0.0,22.8,108.0,684.0,0.0,463.0,63.93,58.74,0.16,985.0,3.3,235.0,6.8,81.22491293330086,20.0,180.0
2020-06-09 15:00:00,2020,6,9,15,0,32.3,118.0,786.0,662.0,0.0,19.6,118.0,786.0,0.0,662.0,47.15,46.2,0.16,985.0,3.0,248.0,6.0,88.51244157022364,20.0,180.0
2020-06-09 16:00:00,2020,6,9,16,0,33.7,124.0,847.0,829.0,0.0,15.7,124.0,847.0,0.0,829.0,34.01,33.63,0.16,986.0,2.7,255.0,5.4,97.45401317084897,20.0,180.0
2020-06-09 17:00:00,2020,6,9,17,0,34.9,127.0,883.0,949.0,0.0,12.3,127.0,883.0,0.0,949.0,25.55,21.43,0.16,986.0,2.6,258.0,5.3,111.7220465015505,20.0,180.0
2020-06-09 18:00:00,2020,6,9,18,0,35.8,138.0,889.0,1009.0,0.0,9.6,138.0,889.0,0.0,1009.0,20.3,11.42,0.16,986.0,2.4,261.0,5.5,147.50838971772777,20.0,180.0
2020-06-09 19:00:00,2020,6,9,19,0,36.1,133.0,896.0,1009.0,0.0,7.5,133.0,896.0,0.0,1009.0,17.39,12.26,0.16,986.0,2.3,263.0,5.6,219.08940463693708,20.0,180.0
2020-06-09 20:00:00,2020,6,9,20,0,36.1,128.0,888.0,947.0,0.0,6.2,128.0,888.0,0.0,947.0,15.83,22.77,0.16,985.0,2.2,265.0,5.5,250.5049683974242,20.0,180.0
2020-06-09 21:00:00,2020,6,9,21,0,35.7,125.0,855.0,825.0,0.0,5.9,125.0,855.0,0.0,825.0,15.91,35.06,0.16,985.0,2.1,268.0,5.2,263.7665381615373,20.0,180.0
2020-06-09 22:00:00,2020,6,9,22,0,34.7,113.0,812.0,660.0,0.0,6.5,113.0,812.0,0.0,660.0,17.54,47.64,0.16,986.0,1.9,276.0,4.8,272.40961632657,20.0,180.0
2020-06-09 23:00:00,2020,6,9,23,0,32.9,96.0,736.0,462.0,0.0,8.5,96.0,736.0,0.0,462.0,22.15,60.15,0.16,986.0,1.7,290.0,4.2,279.60820461730776,20.0,180.0
2020-06-10 00:00:00,2020,6,10,0,0,29.7,73.0,590.0,251.0,0.0,11.3,74.0,572.0,14.0,247.0,32.0,72.4,0.16,988.0,1.6,304.0,3.3,286.51738013119655,20.0,180.0
2020-06-10 01:00:00,2020,6,10,1,0,26.1,35.0,282.0,64.0,0.0,11.2,35.0,282.0,0.0,64.0,39.32,84.14,0.16,989.0,1.6,315.0,3.7,293.7830913838389,20.0,180.0
2020-06-10 12:00:00,2020,6,10,12,0,17.4,37.0,398.0,87.0,0.0,8.3,37.0,398.0,0.0,87.0,55.27,82.85,0.16,998.0,1.2,292.0,4.1,67.03957345607728,20.0,180.0
2020-06-10 13:00:00,2020,6,10,13,0,20.0,63.0,689.0,287.0,0.0,8.6,63.0,689.0,0.0,287.0,47.76,71.04,0.16,999.0,1.2,307.0,5.1,74.22999590191353,20.0,180.0
2020-06-10 14:00:00,2020,6,10,14,0,22.6,79.0,822.0,505.0,0.0,8.3,79.0,822.0,0.0,505.0,39.86,58.75,0.16,999.0,1.2,321.0,5.6,81.1235756107202,20.0,180.0
2020-06-10 15:00:00,2020,6,10,15,0,24.9,88.0,894.0,707.0,0.0,7.8,88.0,894.0,0.0,707.0,33.53,46.22,0.16,999.0,1.2,326.0,5.6,88.39312936743926,20.0,180.0
2020-06-10 16:00:00,2020,6,10,16,0,27.0,94.0,934.0,872.0,0.0,7.5,94.0,934.0,0.0,872.0,29.05,33.64,0.16,1000.0,1.3,327.0,5.5,97.2985925487261,20.0,180.0
2020-06-10 17:00:00,2020,6,10,17,0,28.8,98.0,955.0,987.0,0.0,7.6,98.0,955.0,0.0,987.0,26.34,21.43,0.16,1000.0,1.4,326.0,5.5,111.48518899888722,20.0,180.0
2020-06-10 18:00:00,2020,6,10,18,0,30.2,102.0,961.0,1044.0,0.0,7.9,102.0,961.0,0.0,1044.0,24.83,11.38,0.16,999.0,1.5,326.0,5.5,147.1234134143848,20.0,180.0
2020-06-10 19:00:00,2020,6,10,19,0,31.1,102.0,958.0,1038.0,0.0,8.2,102.0,958.0,0.0,1038.0,24.13,12.18,0.16,999.0,1.6,327.0,5.4,219.10935524456616,20.0,180.0
2020-06-10 20:00:00,2020,6,10,20,0,31.6,97.0,948.0,972.0,0.0,8.5,97.0,948.0,0.0,972.0,23.8,22.69,0.16,998.0,1.6,329.0,5.2,250.60572293696129,20.0,180.0
2020-06-10 21:00:00,2020,6,10,21,0,31.6,93.0,924.0,850.0,0.0,8.6,93.0,924.0,0.0,850.0,24.01,34.98,0.16,998.0,1.6,332.0,5.0,263.8469892753803,20.0,180.0
2020-06-10 22:00:00,2020,6,10,22,0,31.2,85.0,882.0,680.0,0.0,8.8,85.0,882.0,0.0,680.0,24.89,47.56,0.16,998.0,1.6,337.0,4.6,272.4728343643798,20.0,180.0
2020-06-10 23:00:00,2020,6,10,23,0,30.1,74.0,808.0,477.0,0.0,9.7,74.0,808.0,0.0,477.0,28.25,60.08,0.16,998.0,1.6,344.0,3.7,279.6593667151693,20.0,180.0
2020-06-11 00:00:00,2020,6,11,0,0,27.6,58.0,671.0,262.0,0.0,13.8,58.0,671.0,0.0,262.0,42.76,72.32,0.16,998.0,1.6,356.0,1.9,286.55944786604107,20.0,180.0
2020-06-11 01:00:00,2020,6,11,1,0,23.5,32.0,360.0,69.0,0.0,15.5,32.0,360.0,0.0,69.0,60.98,84.06,0.16,999.0,1.6,13.0,1.3,293.81721042481945,20.0,180.0
2020-06-11 12:00:00,2020,6,11,12,0,19.0,37.0,402.0,87.0,0.0,14.0,37.0,402.0,0.0,87.0,72.77,82.86,0.16,1004.0,1.4,33.0,1.4,66.95659570917701,20.0,180.0
2020-06-11 13:00:00,2020,6,11,13,0,21.4,64.0,678.0,284.0,0.0,13.9,64.0,678.0,0.0,284.0,62.16,71.05,0.16,1005.0,1.5,23.0,1.3,74.14362590872997,20.0,180.0
2020-06-11 14:00:00,2020,6,11,14,0,25.7,79.0,807.0,498.0,0.0,13.4,79.0,807.0,0.0,498.0,46.51,58.76,0.16,1005.0,1.5,47.0,1.2,81.02897421323894,20.0,180.0
2020-06-11 15:00:00,2020,6,11,15,0,29.5,91.0,874.0,696.0,0.0,10.0,91.0,874.0,0.0,696.0,29.76,46.23,0.16,1005.0,1.6,64.0,2.4,88.28194637476565,20.0,180.0
2020-06-11 16:00:00,2020,6,11,16,0,31.1,99.0,914.0,860.0,0.0,10.0,99.0,914.0,0.0,860.0,27.1,33.66,0.16,1005.0,1.7,55.0,2.8,97.15369183702808,20.0,180.0
2020-06-11 17:00:00,2020,6,11,17,0,32.2,104.0,938.0,977.0,0.0,10.4,104.0,938.0,0.0,977.0,26.2,21.43,0.16,1005.0,1.7,50.0,3.1,111.26293950644902,20.0,180.0
2020-06-11 18:00:00,2020,6,11,18,0,33.0,116.0,933.0,1031.0,0.0,10.8,116.0,933.0,0.0,1031.0,25.73,11.35,0.16,1004.0,1.8,47.0,3.3,146.74944917836785,20.0,180.0
2020-06-11 19:00:00,2020,6,11,19,0,33.4,114.0,934.0,1027.0,0.0,11.2,114.0,934.0,0.0,1027.0,25.77,12.1,0.16,1004.0,1.8,45.0,3.4,219.1079373058744,20.0,180.0
2020-06-11 20:00:00,2020,6,11,20,0,33.5,110.0,921.0,960.0,0.0,11.4,110.0,921.0,0.0,960.0,26.06,22.62,0.16,1003.0,1.9,46.0,3.6,250.69095685627292,20.0,180.0
2020-06-11 21:00:00,2020,6,11,21,0,33.3,105.0,892.0,836.0,0.0,11.7,105.0,892.0,0.0,836.0,26.83,34.91,0.16,1003.0,2.0,50.0,3.7,263.91644366578714,20.0,180.0
2020-06-11 22:00:00,2020,6,11,22,0,32.6,95.0,848.0,668.0,0.0,12.0,95.0,848.0,0.0,668.0,28.56,47.49,0.16,1002.0,2.0,56.0,3.6,272.5274055346497,20.0,180.0
2020-06-11 23:00:00,2020,6,11,23,0,31.4,82.0,770.0,467.0,0.0,12.9,82.0,770.0,0.0,467.0,32.27,60.01,0.16,1002.0,2.1,63.0,3.3,279.7031920269173,20.0,180.0
2020-06-12 00:00:00,2020,6,12,0,0,28.9,64.0,626.0,255.0,0.0,15.7,64.0,626.0,0.0,255.0,44.85,72.25,0.16,1002.0,2.1,71.0,2.1,286.5949489012529,20.0,180.0
2020-06-12 01:00:00,2020,6,12,1,0,25.0,34.0,318.0,67.0,0.0,17.3,34.0,318.0,0.0,67.0,62.27,83.99,0.16,1003.0,2.1,82.0,1.6,293.8452369048915,20.0,180.0
2020-06-12 12:00:00,2020,6,12,12,0,20.8,39.0,330.0,80.0,0.0,16.7,39.0,330.0,0.0,80.0,77.47,82.86,0.16,1006.0,2.4,129.0,1.0,66.87895174957816,20.0,180.0
2020-06-12 13:00:00,2020,6,12,13,0,23.0,73.0,607.0,270.0,0.0,16.6,73.0,607.0,0.0,270.0,67.41,71.06,0.16,1006.0,2.4,112.0,0.8,74.06318650801643,20.0,180.0
2020-06-12 14:00:00,2020,6,12,14,0,26.9,93.0,743.0,478.0,0.0,15.3,93.0,743.0,0.0,478.0,48.92,58.78,0.16,1006.0,2.5,128.0,1.8,80.94117952421482,20.0,180.0
2020-06-12 15:00:00,2020,6,12,15,0,29.4,109.0,814.0,672.0,0.0,13.5,109.0,814.0,0.0,672.0,37.82,46.25,0.16,1006.0,2.5,126.0,2.5,88.17897808540039,20.0,180.0
2020-06-12 16:00:00,2020,6,12,16,0,30.9,122.0,852.0,831.0,0.0,13.3,130.0,836.0,4.0,826.0,34.18,33.67,0.16,1006.0,2.7,115.0,2.4,97.01943658270392,20.0,180.0
2020-06-12 17:00:00,2020,6,12,17,0,32.1,131.0,873.0,944.0,0.0,13.2,131.0,873.0,0.0,944.0,31.66,21.44,0.16,1005.0,2.8,101.0,2.5,111.0555809293826,20.0,180.0
2020-06-12 18:00:00,2020,6,12,18,0,32.8,127.0,894.0,1004.0,0.0,13.1,127.0,894.0,0.0,1004.0,30.38,11.32,0.16,1004.0,2.8,91.0,2.7,146.3876244737324,20.0,180.0
2020-06-12 19:00:00,2020,6,12,19,0,33.0,127.0,892.0,999.0,0.0,13.2,179.0,810.0,0.0,971.0,30.07,12.02,0.16,1003.0,2.9,87.0,2.8,219.0849530796357,20.0,180.0
2020-06-12 20:00:00,2020,6,12,20,0,32.8,123.0,879.0,935.0,0.0,13.2,123.0,879.0,0.0,935.0,30.57,22.55,0.16,1003.0,2.9,87.0,2.7,250.76054109291005,20.0,180.0
2020-06-12 21:00:00,2020,6,12,21,0,32.3,117.0,850.0,815.0,0.0,13.4,117.0,850.0,0.0,815.0,31.81,34.85,0.16,1002.0,2.9,91.0,2.5,263.9748493354769,20.0,180.0
2020-06-12 22:00:00,2020,6,12,22,0,31.5,108.0,800.0,649.0,0.0,13.9,120.0,768.0,0.0,640.0,34.34,47.43,0.16,1001.0,2.9,96.0,2.2,272.5733078781847,20.0,180.0
